PMX Bone Weight
-0.0741,18.06423,0.2085,-0.2856703,0.1221092,0.9505172,首,頭,上半身2,操作中心,0.723653,0.2508681,0.02547904,0,False,0,0,0,0,0,0,0,0,0
0,18.06013,0.2212,-3.41803E-10,-0.5263636,0.8502596,首,頭,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
-0.0732,17.99353,-0.4758,-0.302879,-0.369799,-0.8783582,首,頭,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
-0.0617,17.90373,-0.4489,-0.2738781,-0.2524819,-0.9280322,首,頭,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
0,17.99003,-0.4912,9.631678E-09,-0.3887637,-0.9213375,首,頭,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
0,17.90383,-0.4621,9.638719E-09,-0.2714643,-0.9624485,首,頭,,,0.75,0.25,0,0,False,0,0,0,0,0,0,0,0,0
-0.0785,18.05343,-0.5047,-0.323112,-0.5060986,-0.7996642,頭,首,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
0,18.04523,-0.5194,-4.848645E-09,-0.6408319,-0.7676813,頭,首,,,0.5,0.5,0,0,False,0,0,0,0,0,0,0,0,0
-0.3496,17.92863,-0.1311,-0.9805832,0.1957792,-0.01127537,首,頭,上半身2,操作中心,0.75,0.1458333,0.1041667,0,False,0,0,0,0,0,0,0,0,0
-0.3388,17.94253,-0.033,-0.9508938,0.2411077,0.1940825,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.3051,17.95313,0.0611,-0.8406243,0.2561798,0.4772028,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.3701,17.84253,-0.0178,-0.8738168,0.4597153,0.1584502,首,上半身2,頭,操作中心,0.7083334,0.2708334,0.02083334,0,False,0,0,0,0,0,0,0,0,0
-0.3351,17.85393,0.07430001,-0.7872009,0.4094186,0.461184,首,上半身2,頭,操作中心,0.6999999,0.2833333,0.01666667,0,False,0,0,0,0,0,0,0,0,0
-0.3811,17.82823,-0.1148,-0.8864688,0.4581795,-0.06515028,首,上半身2,頭,操作中心,0.7117347,0.2627551,0.0255102,0,False,0,0,0,0,0,0,0,0,0
-0.3745,17.80983,-0.199,-0.8642802,0.4202264,-0.2764591,首,上半身2,頭,操作中心,0.6979167,0.28125,0.02083333,0,False,0,0,0,0,0,0,0,0,0
-0.3435,17.91003,-0.2141,-0.9639675,0.1482136,-0.2209056,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.3297,17.87983,-0.267,-0.8930891,0.1353998,-0.4290207,首,上半身2,頭,操作中心,0.75,0.1458333,0.1041667,0,False,0,0,0,0,0,0,0,0,0
-0.3562,17.78733,-0.2646,-0.810141,0.3570737,-0.4649405,首,上半身2,頭,操作中心,0.6583333,0.325,0.01666667,0,False,0,0,0,0,0,0,0,0,0
0,16.35123,-1.245,0,0.3861222,-0.9224475,上半身2,左胸,右胸,操作中心,0.9381999,0.04903577,0.0127643,0,False,0,0,0,0,0,0,0,0,0
-0.0477,16.35523,-1.2571,0.3406063,0.3835448,-0.8584176,上半身2,右胸,左胸,操作中心,0.937161,0.05002857,0.01281044,0,False,0,0,0,0,0,0,0,0,0
-0.0755,16.47633,-1.2045,-0.09150473,0.07804699,-0.9927416,上半身2,右胸,左胸,操作中心,0.9020885,0.0494291,0.04848243,0,False,0,0,0,0,0,0,0,0,0
0,16.49193,-1.1894,0,0.4939416,-0.8694951,上半身2,左胸,右胸,操作中心,0.8973796,0.09814454,0.004475912,0,False,0,0,0,0,0,0,0,0,0
-0.1065,16.36323,-1.2865,0.4858114,0.334011,-0.8077275,上半身2,右胸,左胸,操作中心,0.9237115,0.07560941,0.0006790911,0,False,0,0,0,0,0,0,0,0,0
-0.1428,16.48443,-1.2338,0.4414143,0.5025846,-0.743345,上半身2,右胸,左胸,操作中心,0.8807195,0.1135609,0.005719549,0,False,0,0,0,0,0,0,0,0,0
-0.0424,16.22973,-1.2985,0.2703938,0.1781575,-0.946122,上半身2,右胸,左胸,操作中心,0.9856288,0.01109182,0.003279321,0,False,0,0,0,0,0,0,0,0,0
-0.1061,16.22363,-1.3279,0.3809739,0.1246178,-0.9161491,上半身2,右胸,,,0.96875,0.03125,0,0,False,0,0,0,0,0,0,0,0,0
0,16.22693,-1.2901,-0.00585124,-0.1588424,-0.9872865,上半身2,左胸,右胸,操作中心,0.9856288,0.01109182,0.003279321,0,False,0,0,0,0,0,0,0,0,0
-0.1613,16.95683,-0.8461,0.01089102,0.5580418,-0.8297414,上半身2,右肩,,,0.9740012,0.02599877,0,0,False,0,0,0,0,0,0,0,0,0
-0.268,16.97433,-0.8325,-0.02557309,0.5809888,-0.8135098,上半身2,右肩,,,0.900763,0.09923702,0,0,False,0,0,0,0,0,0,0,0,0
-0.2673,17.07553,-0.7676,-0.06876214,0.4337929,-0.8983849,上半身2,右肩,,,0.9014918,0.09850818,0,0,False,0,0,0,0,0,0,0,0,0
-0.1541,17.05403,-0.7849,-0.02528257,0.4234138,-0.9055834,上半身2,右肩,,,0.9791667,0.02083331,0,0,False,0,0,0,0,0,0,0,0,0
-0.3819,16.99213,-0.8135,-0.0594111,0.5994351,-0.7982155,上半身2,右肩,右胸,操作中心,0.8502551,0.149477,0.0002679184,0,False,0,0,0,0,0,0,0,0,0
-0.388,17.09213,-0.7461,-0.1222442,0.4545411,-0.8822975,上半身2,右肩,,,0.7953318,0.2046682,0,0,False,0,0,0,0,0,0,0,0,0
-0.2598,16.87123,-0.9142,0.0287849,0.6549491,-0.7551246,上半身2,右肩,右胸,操作中心,0.9702182,0.02903164,0.0007501715,0,False,0,0,0,0,0,0,0,0,0
-0.368,16.89133,-0.8977,0.01074788,0.6863576,-0.7271849,上半身2,右肩,右胸,操作中心,0.9395576,0.05288708,0.007555299,0,False,0,0,0,0,0,0,0,0,0
-0.1619,16.85663,-0.9222,0.04336757,0.6200401,-0.7833706,上半身2,右肩,,,0.9848894,0.01511061,0,0,False,0,0,0,0,0,0,0,0,0
-0.1642,17.96563,0.184,-0.4773821,0.1841526,0.8591823,首,上半身2,頭,操作中心,0.7482639,0.1319605,0.1197756,0,False,0,0,0,0,0,0,0,0,0
-0.0828,17.96223,0.2208,-0.2823006,0.1604582,0.9458116,首,上半身2,頭,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
0,17.95873,0.2355,-1.270779E-09,-0.1700143,0.9854416,首,頭,上半身2,操作中心,0.75,0.1875,0.0625,0,False,0,0,0,0,0,0,0,0,0
-0.0944,17.86923,0.2348,-0.2735641,0.1988872,0.9410667,首,上半身2,頭,操作中心,0.7291667,0.25,0.02083333,0,False,0,0,0,0,0,0,0,0,0
0,17.86753,0.2512,1.200172E-09,0.1859619,0.982557,首,上半身2,頭,操作中心,0.7268518,0.25,0.02314815,0,False,0,0,0,0,0,0,0,0,0
-0.1854,17.86953,0.1958,-0.4522338,0.24176,0.8585085,首,上半身2,頭,操作中心,0.7329932,0.2414966,0.02551021,0,False,0,0,0,0,0,0,0,0,0
-0.2697,17.86373,0.1439,-0.6122748,0.317185,0.7242329,首,上半身2,頭,操作中心,0.7291667,0.25,0.02083333,0,False,0,0,0,0,0,0,0,0,0
-0.2426,17.96173,0.1321,-0.6471379,0.223561,0.7288573,首,頭,上半身2,操作中心,0.7487408,0.1262592,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.4133,17.70313,-0.268,-0.5868468,0.5735,-0.5715842,上半身2,首,,,0.5729167,0.4270833,0,0,False,0,0,0,0,0,0,0,0,0
-0.4378,17.72883,-0.1936,-0.6582974,0.6790566,-0.3248486,上半身2,首,,,0.5520833,0.4479167,0,0,False,0,0,0,0,0,0,0,0,0
-0.4439,17.74743,-0.1042,-0.710269,0.7001575,-0.0727826,上半身2,首,,,0.5104167,0.4895833,0,0,False,0,0,0,0,0,0,0,0,0
-0.5351,17.66313,-0.189,-0.5588605,0.7942267,-0.2384927,上半身2,首,右肩,操作中心,0.6842957,0.2309135,0.08479081,0,False,0,0,0,0,0,0,0,0,0
-0.5352,17.67323,-0.0871,-0.6527249,0.7531908,0.08157159,上半身2,首,右肩,操作中心,0.6366706,0.2877765,0.07555298,0,False,0,0,0,0,0,0,0,0,0
-0.504,17.62463,-0.2825,-0.4286579,0.7019332,-0.5688078,上半身2,首,右肩,操作中心,0.7547261,0.1590471,0.08622687,0,False,0,0,0,0,0,0,0,0,0
-0.427,17.75983,-0.0056,-0.7366717,0.6537512,0.1729861,首,上半身2,,,0.5208333,0.4791667,0,0,False,0,0,0,0,0,0,0,0,0
-0.382,17.76783,0.0868,-0.6913922,0.5351639,0.4853623,首,上半身2,,,0.6041667,0.3958333,0,0,False,0,0,0,0,0,0,0,0,0
-0.5024,17.68583,0.0065,-0.7014765,0.6617603,0.2645819,上半身2,首,右肩,操作中心,0.5684906,0.3754822,0.05602708,0,False,0,0,0,0,0,0,0,0,0
-0.4414,17.68933,0.1007,-0.4390405,0.3709914,0.818296,上半身2,首,右肩,操作中心,0.5075553,0.4622234,0.03022119,0,False,0,0,0,0,0,0,0,0,0
-0.3046,17.77463,0.1577,-0.5496031,0.3837284,0.7420842,首,上半身2,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
-0.2083,17.77983,0.2112,-0.4129684,0.2889627,0.8636883,首,上半身2,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
-0.3472,17.69023,0.1745,-0.5249311,0.2153687,0.8234465,上半身2,首,右肩,操作中心,0.5119171,0.4850823,0.003000686,0,False,0,0,0,0,0,0,0,0,0
-0.2354,17.69243,0.2304,-0.3858423,0.1810509,0.904625,上半身2,首,,,0.5075553,0.4924447,0,0,False,0,0,0,0,0,0,0,0,0
-0.1057,17.78213,0.2514,-0.2532648,0.2339531,0.9386815,首,上半身2,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
0,17.78243,0.2682,2.396065E-09,0.2112898,0.9774234,首,上半身2,,,0.625,0.375,0,0,False,0,0,0,0,0,0,0,0,0
-0.1189,17.69573,0.2707,-0.2347992,0.1613736,0.9585552,上半身2,首,,,0.5015003,0.4984997,0,0,False,0,0,0,0,0,0,0,0,0
0,17.69753,0.287,-0.001290598,0.1720413,0.9850889,上半身2,首,,,0.5075554,0.4924446,0,0,False,0,0,0,0,0,0,0,0,0
-0.2902,17.84833,-0.3289,-0.7250025,0.06250451,-0.6859042,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.3168,17.84253,-0.3025,-0.7417691,0.2776236,-0.6104947,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.3382,17.75873,-0.3085,-0.6590987,0.2766707,-0.6993155,首,上半身2,頭,操作中心,0.6875,0.2916667,0.02083333,0,False,0,0,0,0,0,0,0,0,0
-0.286,17.71603,-0.3493,-0.483009,0.1997463,-0.8525279,首,上半身2,頭,操作中心,0.6734694,0.3095238,0.0170068,0,False,0,0,0,0,0,0,0,0,0
-0.2536,17.83463,-0.3629,-0.6282892,-0.02238199,-0.7776578,首,上半身2,頭,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.2251,17.68103,-0.3916,-0.459015,0.1453624,-0.8764559,首,上半身2,頭,操作中心,0.6875,0.2916667,0.02083333,0,False,0,0,0,0,0,0,0,0,0
-0.2022,17.80303,-0.3971,-0.412867,-0.009180437,-0.9107451,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.1703,17.64173,-0.4215,-0.242441,0.1947898,-0.9504101,首,上半身2,頭,操作中心,0.7,0.2666667,0.03333333,0,False,0,0,0,0,0,0,0,0,0
-0.3259,17.61123,-0.3704,-0.3222103,0.3865043,-0.864173,上半身2,首,右肩,操作中心,0.6229234,0.3733564,0.003720238,0,False,0,0,0,0,0,0,0,0,0
-0.3753,17.67013,-0.3219,-0.4667205,0.440059,-0.7671506,上半身2,首,,,0.6145833,0.3854167,0,0,False,0,0,0,0,0,0,0,0,0
-0.4459,17.56913,-0.3555,-0.2901732,0.5676145,-0.7704626,上半身2,首,右肩,操作中心,0.8141475,0.1037592,0.08209325,0,False,0,0,0,0,0,0,0,0,0
-0.3591,17.50923,-0.4141,-0.2114314,0.4881664,-0.8467528,上半身2,右肩,首,操作中心,0.8455721,0.0800737,0.07435414,0,False,0,0,0,0,0,0,0,0,0
-0.2263,17.52423,-0.4413,-0.2634404,0.3802879,-0.8865552,上半身2,首,右肩,操作中心,0.6950783,0.3017871,0.003134646,0,False,0,0,0,0,0,0,0,0,0
-0.2731,17.53533,-0.4227,-0.2436305,0.429669,-0.8694992,上半身2,首,右肩,操作中心,0.7734198,0.2129393,0.01364087,0,False,0,0,0,0,0,0,0,0,0
-0.2643,17.43813,-0.4732,-0.1797407,0.4636026,-0.8676208,上半身2,首,右肩,操作中心,0.8853104,0.08314338,0.03154624,0,False,0,0,0,0,0,0,0,0,0
-0.2155,17.43603,-0.4833,-0.1792151,0.4427693,-0.8785427,上半身2,首,右肩,操作中心,0.8125,0.1731771,0.01432292,0,False,0,0,0,0,0,0,0,0,0
-0.1313,17.45373,-0.4897,-0.01973188,0.3722383,-0.9279274,上半身2,首,右肩,操作中心,0.5953444,0.403947,0.0007086167,0,False,0,0,0,0,0,0,0,0,0
-0.1796,17.49713,-0.4664001,-0.19257,0.3744268,-0.9070398,上半身2,首,右肩,操作中心,0.6218899,0.3767518,0.001358182,0,False,0,0,0,0,0,0,0,0,0
-0.1719,17.36053,-0.5303,-0.1677046,0.4953515,-0.8523508,上半身2,首,右肩,操作中心,0.8895817,0.08412758,0.02629066,0,False,0,0,0,0,0,0,0,0,0
-0.122,17.29063,-0.5772,0.1179184,0.609912,-0.7836468,上半身2,首,右肩,操作中心,0.885609,0.1029519,0.0114391,0,False,0,0,0,0,0,0,0,0,0
-0.113,17.62073,-0.4326,-0.02989252,0.2160603,-0.9759226,首,上半身2,頭,操作中心,0.6875001,0.2916667,0.02083334,0,False,0,0,0,0,0,0,0,0,0
-0.0793,17.42003,-0.4929001,0.2059527,0.373621,-0.9044283,上半身2,首,右肩,操作中心,0.6210632,0.3785431,0.000393676,0,False,0,0,0,0,0,0,0,0,0
-0.05580001,17.25923,-0.5696,0.4263515,0.6111256,-0.6668955,上半身2,首,右肩,操作中心,0.9116207,0.08702108,0.001358182,0,False,0,0,0,0,0,0,0,0,0
-0.0418,17.43113,-0.4783,0.2217367,0.3272291,-0.9185607,上半身2,首,,,0.6267361,0.3732639,0,0,False,0,0,0,0,0,0,0,0,0
0,17.23253,-0.5445,1.322476E-08,0.6588807,-0.7522475,上半身2,首,,,0.8925781,0.1074219,0,0,False,0,0,0,0,0,0,0,0,0
-0.0625,17.61723,-0.4318,-0.02872652,0.1822148,-0.9828389,首,上半身2,頭,操作中心,0.6499999,0.3333333,0.01666667,0,False,0,0,0,0,0,0,0,0,0
-0.147,17.78603,-0.4115,-0.183284,0.009109951,-0.9830178,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.09290001,17.77923,-0.4178,-0.1477364,-0.01723012,-0.9888767,首,上半身2,頭,操作中心,0.75,0.1458333,0.1041667,0,False,0,0,0,0,0,0,0,0,0
-0.0295,17.62863,-0.4333,0.09026499,0.1311947,-0.9872389,首,上半身2,頭,操作中心,0.6875001,0.2916667,0.02083334,0,False,0,0,0,0,0,0,0,0,0
-0.017,17.47323,-0.4577,0.1461819,0.2327161,-0.9614958,上半身2,首,,,0.5432581,0.4567419,0,0,False,0,0,0,0,0,0,0,0,0
0,17.46843,-0.4589,2.752985E-09,0.2661002,-0.9639453,上半身2,首,,,0.5432581,0.4567419,0,0,False,0,0,0,0,0,0,0,0,0
0,17.62143,-0.4278,2.337076E-09,0.01429843,-0.999898,首,上半身2,頭,操作中心,0.6875001,0.2916667,0.02083334,0,False,0,0,0,0,0,0,0,0,0
0,17.77963,-0.4335,2.337075E-09,0.01429842,-0.9998977,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.045,17.77853,-0.4277,-0.1649943,-0.08286737,-0.9828072,首,頭,上半身2,操作中心,0.75,0.125,0.125,0,False,0,0,0,0,0,0,0,0,0
-0.1273,17.25303,-0.6483,0.2913134,0.9028363,-0.3162644,上半身2,右肩,首,操作中心,0.9664422,0.02712121,0.006436602,0,False,0,0,0,0,0,0,0,0,0
-0.2475,17.27323,-0.6447,0.08404128,0.946992,-0.3100695,上半身2,右肩,,,0.8740355,0.1259645,0,0,False,0,0,0,0,0,0,0,0,0
-0.251,17.29043,-0.5841,0.03234544,0.827041,-0.5612103,上半身2,右肩,首,操作中心,0.8873457,0.107446,0.005208333,0,False,0,0,0,0,0,0,0,0,0
-0.3833,17.28533,-0.623,0.02995533,0.9529993,-0.3014881,上半身2,右肩,,,0.7262731,0.2737269,0,0,False,0,0,0,0,0,0,0,0,0
-0.3911,17.31483,-0.5565,0.005816841,0.8292543,-0.558841,上半身2,右肩,,,0.6867284,0.3132716,0,0,False,0,0,0,0,0,0,0,0,0
-0.2477,17.26753,-0.695,0.08404128,0.946992,-0.3100695,上半身2,右肩,,,0.8709276,0.1290724,0,0,False,0,0,0,0,0,0,0,0,0
-0.3748,17.27613,-0.6725,-0.05970274,0.8747014,-0.4809709,上半身2,右肩,,,0.7197788,0.2802212,0,0,False,0,0,0,0,0,0,0,0,0
-0.1343,17.25013,-0.7013,0.2989317,0.9120921,-0.2805845,上半身2,右肩,,,0.9712577,0.02874231,0,0,False,0,0,0,0,0,0,0,0,0
-0.0579,17.21153,-0.6969,0.4186696,0.8400288,-0.3450613,上半身2,右肩,,,0.9979638,0.002036214,0,0,False,0,0,0,0,0,0,0,0,0
-0.0523,17.21343,-0.6399,0.4743103,0.8390622,-0.2664668,上半身2,首,右肩,操作中心,0.9914534,0.006510417,0.00203618,0,False,0,0,0,0,0,0,0,0,0
0,17.18863,-0.6328,-2.189172E-09,0.5219965,-0.8529477,上半身2,首,,,0.9934896,0.006510377,0,0,False,0,0,0,0,0,0,0,0,0
0,17.18693,-0.6921,-2.189172E-09,0.5219965,-0.8529477,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.2566,17.34893,-0.5262,-0.08837064,0.5957186,-0.798317,上半身2,右肩,首,操作中心,0.8993055,0.0577257,0.04296875,0,False,0,0,0,0,0,0,0,0,0
-0.3933,17.40063,-0.4784,-0.119094,0.5874805,-0.800427,上半身2,右肩,首,操作中心,0.8165518,0.1779958,0.005452411,0,False,0,0,0,0,0,0,0,0,0
-0.05530001,16.69073,-1.0495,0.06891961,0.6219673,-0.7800042,上半身2,左胸,右胸,操作中心,0.9861957,0.01292832,0.000875929,0,False,0,0,0,0,0,0,0,0,0
-0.07009999,16.76703,-0.9881002,0.07437141,0.6405457,-0.76431,上半身2,左胸,右胸,操作中心,0.9989272,0.000679091,0.000393676,0,False,0,0,0,0,0,0,0,0,0
0,16.76663,-0.9847,-2.329511E-10,0.641301,-0.7672894,上半身2,左胸,,,0.9991319,0.000868082,0,0,False,0,0,0,0,0,0,0,0,0
0,16.68423,-1.0539,0,0.6216992,-0.7832562,上半身2,左胸,,,0.9878472,0.01215279,0,0,False,0,0,0,0,0,0,0,0,0
-0.07009999,16.76703,-0.9881002,0.07437141,0.6405457,-0.76431,上半身2,左胸,右胸,操作中心,0.9989272,0.000679091,0.000393676,0,False,0,0,0,0,0,0,0,0,0
-0.0776,16.84903,-0.9203,0.06443721,0.6167404,-0.7845249,上半身2,右肩,,,0.9994642,0.0005357862,0,0,False,0,0,0,0,0,0,0,0,0
0,16.84693,-0.9169,-6.219308E-10,0.6246499,-0.780905,上半身2,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,16.76663,-0.9847,-2.329511E-10,0.641301,-0.7672894,上半身2,左胸,,,0.9991319,0.000868082,0,0,False,0,0,0,0,0,0,0,0,0
-0.1465,16.77353,-0.9920002,0.09247494,0.6558264,-0.7492261,上半身2,右肩,右胸,左胸,0.9974268,0.001500343,0.000875929,0.000196838,False,0,0,0,0,0,0,0,0,0
-0.1161,16.69153,-1.0589,0.1565742,0.6518664,-0.7419937,上半身2,右胸,左胸,操作中心,0.9828414,0.0114391,0.005719549,0,False,0,0,0,0,0,0,0,0,0
-0.1465,16.77353,-0.9920002,0.09247494,0.6558264,-0.7492261,上半身2,右肩,右胸,左胸,0.9974268,0.001500343,0.000875929,0.000196838,False,0,0,0,0,0,0,0,0,0
-0.1795,16.26563,-1.3655,0.4203012,0.1168179,-0.8998336,上半身2,右胸,,,0.8863851,0.1136149,0,0,False,0,0,0,0,0,0,0,0,0
-0.1821,16.38163,-1.3303,0.5141693,0.3746136,-0.7715531,上半身2,右胸,左胸,操作中心,0.8257216,0.1740815,0.000196838,0,False,0,0,0,0,0,0,0,0,0
-0.2226,16.49223,-1.2842,0.4600826,0.5516168,-0.6957322,上半身2,右胸,左胸,操作中心,0.812161,0.1876422,0.000196838,0,False,0,0,0,0,0,0,0,0,0
-0.2688,16.39943,-1.3768,0.2092113,0.3519926,-0.9123223,上半身2,右胸,,,0.7368331,0.2631669,0,0,False,0,0,0,0,0,0,0,0,0
-0.3088,16.49563,-1.339,0.2172766,0.4962222,-0.8405678,上半身2,右胸,,,0.7348894,0.2651106,0,0,False,0,0,0,0,0,0,0,0,0
-0.2626,16.29863,-1.4081,0.2313515,0.1494905,-0.9613163,上半身2,右胸,,,0.7557196,0.2442804,0,0,False,0,0,0,0,0,0,0,0,0
-0.3706,16.57753,-1.2917,0.1388185,0.6239482,-0.769037,上半身2,右胸,,,0.7353666,0.2646334,0,0,False,0,0,0,0,0,0,0,0,0
